rid,PrimaryKey,DBKey,ProjectKey,DateVisited,EcologicalSiteId,PercentCoveredByEcoSite,Latitude_NAD83,Longitude_NAD83,LocationStatus,LocationType,Latitude_NAD83_Actual,Longitude_NAD83_Actual,BareSoilCover,TotalFoliarCover,AH_AnnGrassCover,AH_ForbCover,AH_GrassCover,AH_PerenForbCover,AH_PerenForbGrassCover,AH_PerenGrassCover,AH_ShrubCover,FH_CyanobacteriaCover,FH_DepSoilCover,FH_DuffCover,FH_EmbLitterCover,FH_HerbLitterCover,FH_LichenCover,FH_MossCover,FH_RockCover,FH_TotalLitterCover,FH_VagrLichenCover,FH_WaterCover,FH_WoodyLitterCover,GapCover_101_200,GapCover_200_plus,GapCover_25_50,GapCover_25_plus,GapCover_51_100,Hgt_Forb_Avg,Hgt_Grass_Avg,Hgt_Herbaceous_Avg,Hgt_PerenForb_Avg,Hgt_PerenForbGrass_Avg,Hgt_PerenGrass_Avg,Hgt_Woody_Avg,RH_AnnualProd,RH_BareGround,RH_BioticIntegrity,RH_CommentsBI,RH_CommentsHF,RH_CommentsSS,RH_Compaction,RH_DeadDyingPlantParts,RH_FuncSructGroup,RH_Gullies,RH_HydrologicFunction,RH_InvasivePlants,RH_LitterAmount,RH_LitterMovement,RH_PedestalsTerracettes,RH_PlantCommunityComp,RH_ReprodCapabilityPeren,RH_Rills,RH_SoilSiteStability,RH_SoilSurfLossDeg,RH_SoilSurfResisErosion,RH_WaterFlowPatterns,RH_WindScouredAreas,SoilStability_All,SoilStability_Protected,SoilStability_Unprotected,DateLoadedInDb,mlra_name,mlrarsym,na_l1name,na_l2name,us_l3name,us_l4name,State,modis_landcover,horizontal_flux_total_MD,vertical_flux_MD,PM2_5_MD,PM10_MD
20036,19062710572470402019-09-01,ID_BruneauFO_LUP_2019_5-4_02.mdb,BLM_AIM,2019-06-27T00:00:00.000Z,R025XY010ID,NA,42.166655,-116.096565,NA,NA,NA,NA,4.66666667,84,46,19.33333333,64.66666667,16.66666667,34.66666667,22,18,0,0,0,0,4.66666667,0,0,4.66666667,6.66666667,0,0,2,0,0,0.56,1.74,1.18,28.6,42.16,47.16666667,30.55555556,38.09090909,40.91666667,35.36842105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.66666667,5.44444444,5.88888889,2022-07-31T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Dissected High Lava Plateau,ID,Grasslands,NA,NA,NA,NA
20037,1906271146158262019-09-01,ID_BruneauFO_LUP_2019_5-4_02.mdb,BLM_AIM,2019-06-27T00:00:00.000Z,R011XY010ID,NA,42.392694,-115.675724,NA,NA,NA,NA,18,55.33333333,10.66666667,10.66666667,28,1.33333333,19.33333333,18,25.33333333,0,0,0,0,12,0,4.66666667,6.66666667,15.33333333,0,0,3.33333333,3.37333333,2.81333333,14.74666667,39.05333333,18.12,6.1,17.48,19.83333333,24,18.57894737,18.43243243,31.46153846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.77777778,5.85714286,5.5,2022-07-31T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Dissected High Lava Plateau,ID,Grasslands,NA,NA,NA,NA
20038,1906271527346762019-09-01,ID_BruneauFO_LUP_2019_5-4_02.mdb,BLM_AIM,2019-06-27T00:00:00.000Z,R025XY014ID,NA,42.446021,-116.040465,NA,NA,NA,NA,10,63.33333333,0.66666667,14.66666667,50,10,54.66666667,50,14.66666667,0,0,0,0,9.33333333,0,1.33333333,15.33333333,10,0,0,0.66666667,2.88,0,18.57333333,40.76,19.30666667,15.375,31.68627451,35.53333333,19.33333333,31,31.68627451,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.33333333,4.14285714,2.81818182,2022-07-31T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Dissected High Lava Plateau,ID,Grasslands,NA,NA,NA,NA
20039,19062808525697602019-09-01,ID_BruneauFO_LUP_2019_5-4_02.mdb,BLM_AIM,2019-06-28T00:00:00.000Z,R011XY001ID,NA,42.540569,-115.649411,NA,NA,NA,NA,30.66666667,54,19.33333333,0,46,0,30,30,28.66666667,0,0,0,0,14,0,0,0,15.33333333,0,0,1.33333333,9.50666667,6.78666667,8.05333333,44.52,20.17333333,8,21.94642857,28.06666667,NA,26.39285714,26.39285714,47.11538462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.55555556,4,3.11111111,2022-07-31T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Dissected High Lava Plateau,ID,Grasslands,0.636480422,1.93E-06,0,1.05E-06
20041,19062813455911212019-09-01,ID_BruneauFO_LUP_2019_5-4_02.mdb,BLM_AIM,2019-06-28T00:00:00.000Z,R025XY019ID,NA,42.651374,-115.847781,NA,NA,NA,NA,0.66666667,90.66666667,53.33333333,1.33333333,90.66666667,0,66,66,0,0,0,0,0,7.33333333,0,0,1.33333333,7.33333333,0,0,0,1.4,0,6.37333333,13.21333333,5.44,53.5,48.12068966,61.6,NA,52.79166667,52.79166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.44444444,3.125,3.7,2022-07-31T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Dissected High Lava Plateau,ID,Grasslands,0,0,0,0
20042,19062910295153062019-09-01,ID_BruneauFO_LUP_2019_5-4_02.mdb,BLM_AIM,2019-06-29T00:00:00.000Z,R025XY048ID,NA,42.709188,-116.143867,NA,NA,NA,NA,23.33333333,52.66666667,8,0,33.33333333,0,26,26,28.66666667,0,0,0,0,7.33333333,0,0.66666667,15.33333333,8,0,0,0.66666667,18.10666667,7.41333333,10.82666667,58.88,22.53333333,NA,28.41818182,36.13333333,NA,37.08823529,37.08823529,23.13043478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.11111111,2.5,3.28571429,2022-07-31T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Dissected High Lava Plateau,ID,Grasslands,26.99683162,0.001510582,0.000339954,0.00081656
20043,19062912365632922019-09-01,ID_BruneauFO_LUP_2019_5-4_02.mdb,BLM_AIM,2019-06-29T00:00:00.000Z,R025XY011ID,NA,42.762872,-116.302383,NA,NA,NA,NA,28.66666667,54,11.33333333,2,28.66666667,2,21.33333333,20,36.66666667,0,0,0,0,12,0,0,0.66666667,16.66666667,0,0,4.66666667,11.81333333,0,7.78666667,34.78666667,15.18666667,6.6,23.55555556,28.7,6.6,25.43333333,29.2,53.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.83333333,5.5,3,2022-07-31T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Owyhee Uplands and Canyons,ID,Grasslands,0.433587381,0,0,0
20044,19062915094216142019-09-01,ID_BruneauFO_LUP_2019_5-4_02.mdb,BLM_AIM,2019-06-29T00:00:00.000Z,R025XY011ID,NA,42.656767,-116.29961,NA,NA,NA,NA,16.66666667,67.33333333,0.66666667,10.66666667,49.33333333,9.33333333,54.66666667,48.66666667,17.33333333,0,0,0,0,14,0,0,0,16,0,0,2,0,0,8.41333333,14.93333333,6.52,26,28.47916667,35,26,28.73684211,29.46666667,38.88235294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.66666667,5.41666667,3.16666667,2022-07-31T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Dissected High Lava Plateau,ID,Grasslands,7.510704407,8.59E-05,1.11E-06,2.90E-05
20045,19063009232440892019-09-01,ID_BruneauFO_LUP_2019_5-4_02.mdb,BLM_AIM,2019-06-30T00:00:00.000Z,R025XY040ID,NA,42.689184,-116.092072,NA,NA,NA,NA,6,63.33333333,4,0.66666667,47.33333333,0.66666667,44,43.33333333,32,0,0,0,0,10,0,0,18.66666667,12,0,0,2,5.81333333,0,12.70666667,31.88,13.36,10.5,19.78723404,26.33333333,5,24.44117647,25.03030303,28.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.11111111,3.66666667,2.55555556,2022-07-31T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Dissected High Lava Plateau,ID,Grasslands,7.756154479,0.00010995,3.80E-06,4.79E-05
20046,19063011122615412019-09-01,ID_BruneauFO_LUP_2019_5-4_02.mdb,BLM_AIM,2019-06-30T00:00:00.000Z,R025XY011ID,NA,42.790419,-116.313948,NA,NA,NA,NA,10,46.66666667,0,2.66666667,30.66666667,2.66666667,32.66666667,30.66666667,22,0,0,0,0,6,0.66666667,2.66666667,32,8,0,0,2,3.24,11.14666667,15.2,31.65333333,2.06666667,7.22222222,26,27.7037037,7.22222222,22.47916667,26,28.90909091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.72222222,6,5.28571429,2022-07-31T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Owyhee Uplands and Canyons,ID,Grasslands,0.33599927,0,0,0
20047,19063011495584082019-09-01,ID_BruneauFO_LUP_2019_5-4_02.mdb,BLM_AIM,2019-06-30T00:00:00.000Z,R025XY011ID,NA,42.580799,-116.132874,NA,NA,NA,NA,7.33333333,54.66666667,6,0.66666667,54,0.66666667,51.33333333,50.66666667,0,0,0,0,0,22,0,0,14.66666667,23.33333333,0,0,1.33333333,1.93333333,0,14.92,28.81333333,11.96,NA,43.93220339,52.93333333,NA,45.66037736,45.66037736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,2022-07-31T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Dissected High Lava Plateau,ID,Grasslands,1.499905015,2.69E-05,8.35E-06,1.90E-05
20048,19050215250183992019-09-01,ID_BruneauFO_LUP_2019_5-4_02.mdb,BLM_AIM,2019-05-02T00:00:00.000Z,R011XY010ID,NA,42.849588,-116.011078,NA,NA,NA,NA,18,48.66666667,43.33333333,0,43.33333333,0,0,0,12,0,0,0,0,32,0,0,0.66666667,32.66666667,0,0,0.66666667,0,0,7.90666667,12.73333333,4.82666667,4,14,14,2,2,NA,23.09090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.77777778,6,4.42857143,2022-07-31T00:00:00.000Z,Snake River Plains,11,NORTH AMERICAN DESERTS,COLD DESERTS,Snake River Plain,Unwooded Alkaline Foothills,ID,Grasslands,68.98755498,0.009129599,0.001660194,0.004832182
20049,19050313370184852019-09-01,ID_BruneauFO_LUP_2019_5-4_02.mdb,BLM_AIM,2019-05-03T00:00:00.000Z,R011XY010ID,NA,42.464552,-115.884856,NA,NA,NA,NA,19.33333333,48,10.66666667,0,39.33333333,0,32,32,20,0,0,0,0,12.66666667,0,4,15.33333333,13.33333333,0,0,0.66666667,15.54666667,0,14.72,43.09333333,12.82666667,NA,20.52083333,24.7,NA,22.025,22.025,44.30769231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.11111111,3.66666667,2.83333333,2022-07-31T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Dissected High Lava Plateau,ID,Grasslands,0.157076467,0,0,0
20050,19050411091918032019-09-01,ID_BruneauFO_LUP_2019_5-4_02.mdb,BLM_AIM,2019-05-04T00:00:00.000Z,R011XY010ID,NA,42.82314,-116.112069,NA,NA,NA,NA,30.66666667,48,24,0,24,0,0.66666667,0.66666667,31.33333333,0,0,0,0,12.66666667,1.33333333,0,7.33333333,12.66666667,0,0,0,11.44,16.12,7.06666667,44.73333333,10.10666667,9.75,12.03571429,12.80769231,NA,23,23,53.52380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,2.2,2.61538462,2022-07-31T00:00:00.000Z,Snake River Plains,11,NORTH AMERICAN DESERTS,COLD DESERTS,Snake River Plain,Unwooded Alkaline Foothills,ID,Grasslands,1.294652511,3.82E-06,1.18E-06,2.69E-06
20051,19050512282618502019-09-01,ID_BruneauFO_LUP_2019_5-4_02.mdb,BLM_AIM,2019-05-05T00:00:00.000Z,R011XY010ID,NA,42.980004,-116.287516,NA,NA,NA,NA,34,49.33333333,13.33333333,24,33.33333333,2,24,22.66666667,4.66666667,0,0,0,0,10.66666667,0.66666667,5.33333333,0,10.66666667,0,0,0,3.97333333,0,15.58666667,23.74666667,4.18666667,14.05555556,14.47619048,18.53333333,16.5,18.43478261,18.61904762,20.66666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.11111111,5,4.05882353,2022-07-31T00:00:00.000Z,Snake River Plains,11,NORTH AMERICAN DESERTS,COLD DESERTS,Snake River Plain,Unwooded Alkaline Foothills,ID,Grasslands,0.719367907,0,0,0
20052,19050611091921182019-09-01,ID_BruneauFO_LUP_2019_5-4_02.mdb,BLM_AIM,2019-05-06T00:00:00.000Z,R011XY002ID,NA,42.973304,-116.259725,NA,NA,NA,NA,21.33333333,42.66666667,33.33333333,0.66666667,33.33333333,0,0,0,14.66666667,0,0,0,0,28,4.66666667,1.33333333,0,30,0,0,2,10.33333333,0,14.28,33.38666667,8.77333333,10,15.34482759,15.33333333,NA,NA,NA,36.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.66666667,2.16666667,4.41666667,2022-07-31T00:00:00.000Z,Snake River Plains,11,NORTH AMERICAN DESERTS,COLD DESERTS,Snake River Plain,Unwooded Alkaline Foothills,ID,Grasslands,1.205898666,1.61E-06,0,0
20053,19050615084482842019-09-01,ID_BruneauFO_LUP_2019_5-4_02.mdb,BLM_AIM,2019-05-06T00:00:00.000Z,R011XY010ID,NA,42.826941,-116.046905,NA,NA,NA,NA,27.33333333,37.33333333,22,0.66666667,22.66666667,0,0.66666667,0.66666667,18.66666667,0,0,0,0,10.66666667,0,2,22,11.33333333,0,0,0.66666667,15.06666667,25.72,3.82666667,58.50666667,13.89333333,16,11.6,12.96666667,NA,NA,NA,33.27777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.61111111,4.33333333,3.46666667,2022-07-31T00:00:00.000Z,Snake River Plains,11,NORTH AMERICAN DESERTS,COLD DESERTS,Snake River Plain,Unwooded Alkaline Foothills,ID,Grasslands,351.8308876,0.059263671,0.013336649,0.03203754
20054,19063014462383522019-09-01,ID_BruneauFO_LUP_2019_5-4_02.mdb,BLM_AIM,2019-06-30T00:00:00.000Z,R011XY014ID,NA,42.792807,-116.276014,NA,NA,NA,NA,14.66666667,48,15.33333333,1.33333333,34.66666667,0.66666667,22.66666667,22,19.33333333,0,0,0,0,20.66666667,0,0,14,23.33333333,0,0,2.66666667,17.10666667,9.28,8.2,44.01333333,9.42666667,4.83333333,34.1509434,39.23333333,NA,41.05555556,41.05555556,37.85714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.55555556,3.71428571,3.45454545,2022-07-31T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Owyhee Uplands and Canyons,ID,Grasslands,0.67966139,0,0,0
20055,1906301514289522019-09-01,ID_BruneauFO_LUP_2019_5-4_02.mdb,BLM_AIM,2019-06-30T00:00:00.000Z,R025XY006ID,NA,42.573019,-116.051874,NA,NA,NA,NA,1.33333333,75.33333333,60.66666667,19.33333333,70,0.66666667,11.33333333,10.66666667,0.66666667,0,0,0,0,18,0,0,5.33333333,18,0,0,0,2.08,4.34,0.58,17.62,10.62,55.10714286,36.84375,56.5,NA,46.27272727,46.27272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.72222222,4.6875,5,2022-07-31T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Dissected High Lava Plateau,ID,Grasslands,0.003692018,0,0,0
20056,19070110395983602019-09-01,ID_BruneauFO_LUP_2019_5-4_02.mdb,BLM_AIM,2019-07-01T00:00:00.000Z,R011XY014ID,NA,42.814953,-116.202979,NA,NA,NA,NA,34,32.66666667,18.66666667,8.66666667,20,0,1.33333333,1.33333333,4.66666667,0,0,0,0,26,0,0,5.33333333,28,0,0,2,3.34666667,3.58666667,9.34666667,22.25333333,5.97333333,11.52,17.3125,17.96551724,15,21.25,23.33333333,19.71428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.22222222,6,2,2022-07-31T00:00:00.000Z,Snake River Plains,11,NORTH AMERICAN DESERTS,COLD DESERTS,Snake River Plain,Unwooded Alkaline Foothills,ID,Grasslands,4.472143321,8.91E-06,0,3.89E-06
20057,19070114200141072019-09-01,ID_BruneauFO_LUP_2019_5-4_02.mdb,BLM_AIM,2019-07-01T00:00:00.000Z,R025XY019ID,NA,42.606852,-116.076408,NA,NA,NA,NA,10.66666667,72,23.33333333,4,65.33333333,0.66666667,50.66666667,50,20,0,0,0,0,10.66666667,0,0.66666667,3.33333333,13.33333333,0,0,2.66666667,10.52,4.38666667,11.77333333,37.30666667,10.62666667,32.6,26.96078431,33.13793103,NA,30.09375,30.09375,41.85714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.66666667,3.88888889,3.44444444,2022-07-31T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Dissected High Lava Plateau,ID,Grasslands,6.745298976,0.000216917,6.72E-05,0.00015256
20058,19070114353470442019-09-01,ID_BruneauFO_LUP_2019_5-4_02.mdb,BLM_AIM,2019-07-01T00:00:00.000Z,R011XY014ID,NA,42.765272,-116.22167,NA,NA,NA,NA,2.66666667,70.66666667,34.66666667,0,58.66666667,0,30,30,16,0,0,0,0,10,0.66666667,0.66666667,15.33333333,10,0,0,0,0,0,6.29333333,8.10666667,1.81333333,NA,32.50980392,38.85714286,NA,37.22857143,37.22857143,43.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.88888889,6,5.75,2022-07-31T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Dissected High Lava Plateau,ID,Grasslands,0.003904811,0,0,0
20059,19072711024420782019-09-01,ID_BruneauFO_LUP_2019_5-4_02.mdb,BLM_AIM,2019-07-27T00:00:00.000Z,R025XY024ID,NA,42.237678,-116.168771,NA,NA,NA,NA,14,59.33333333,23.33333333,6.66666667,42,5.33333333,24,19.33333333,22,0,0,0,0,20.66666667,0,1.33333333,2,23.33333333,0,0,2.66666667,6.45333333,0,10.66666667,23.57333333,6.45333333,25,28.325,32.26666667,28.86666667,31.20512821,32.66666667,48.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.88888889,5.07142857,4.25,2022-07-31T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,High Desert Wetlands,ID,Grasslands,NA,NA,NA,NA
20060,19072716465255682019-09-01,ID_BruneauFO_LUP_2019_5-4_02.mdb,BLM_AIM,2019-07-26T00:00:00.000Z,R011XY014ID,NA,42.914308,-116.377918,NA,NA,NA,NA,24.66666667,37.33333333,15.33333333,0,19.33333333,0,4,4,24.66666667,0,0,0,0,19.33333333,0.66666667,0,16.66666667,20.66666667,0,0,1.33333333,27.78666667,8.41333333,3.46666667,54.42666667,14.76,7,18.29268293,19,7,23.14285714,24.38461538,39.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.77777778,5.125,4.5,2022-07-31T00:00:00.000Z,Snake River Plains,11,NORTH AMERICAN DESERTS,COLD DESERTS,Snake River Plain,Unwooded Alkaline Foothills,ID,Grasslands,4.505173305,1.54E-05,0,6.72E-06
20061,19072812051742692019-09-01,ID_BruneauFO_LUP_2019_5-4_02.mdb,BLM_AIM,2019-07-28T00:00:00.000Z,R025XY014ID,NA,42.593567,-116.32863,NA,NA,NA,NA,16,52,0,3.33333333,38,3.33333333,41.33333333,38,20,0,0,0,0,4.66666667,0,0,27.33333333,4.66666667,0,0,0,6,0,17.54666667,36.08,12.53333333,19.47058824,34.74358974,37.10344828,19.47058824,30.10714286,34.74358974,34.26315789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3.88888889,4.11111111,2022-07-31T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Dissected High Lava Plateau,ID,Grasslands,7.044538427,0.000192669,5.97E-05,0.000135513
20062,19072814203072962019-09-01,ID_BruneauFO_LUP_2019_5-4_02.mdb,BLM_AIM,2019-07-28T00:00:00.000Z,R025XY014ID,NA,42.305554,-116.40511,NA,NA,NA,NA,13.33333333,50.66666667,0,6.66666667,45.33333333,6,48.66666667,45.33333333,4.66666667,0,0,0,0,10,0,0.66666667,24.66666667,10.66666667,0,0,0.66666667,17.97333333,3.18666667,17.12,55.8,17.52,14.92307692,31.81818182,35.2,15,28.45454545,31.81818182,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5.16666667,1.91666667,2022-07-31T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Dissected High Lava Plateau,ID,Grasslands,NA,NA,NA,NA
20063,19072909155179292019-09-01,ID_BruneauFO_LUP_2019_5-4_02.mdb,BLM_AIM,2019-07-29T00:00:00.000Z, UNKNOWN,NA,42.738677,-116.145485,NA,NA,NA,NA,6,46.66666667,33.33333333,1.33333333,39.33333333,0,6.66666667,6.66666667,3.33333333,0,0,0,0,16.66666667,0,0,30,17.33333333,0,0,0.66666667,9,21.54666667,6.50666667,55.44,18.38666667,8,19.79069767,21.85714286,23,23.57894737,23.61111111,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,3.6,2022-07-31T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Dissected High Lava Plateau,ID,Grasslands,1.188831647,1.24E-05,3.83E-06,8.69E-06
20064,19072912523823542019-09-01,ID_BruneauFO_LUP_2019_5-4_02.mdb,BLM_AIM,2019-07-29T00:00:00.000Z,R011XY001ID,NA,42.743686,-115.9073,NA,NA,NA,NA,8,70.66666667,58.66666667,2,66,0,9.33333333,9.33333333,11.33333333,0,0,0,0,13.33333333,0,0,7.33333333,14,0,0,0.66666667,7.01333333,6.42666667,8.72,32.17333333,10.01333333,9.33333333,21.81818182,24.6,NA,22.06666667,22.06666667,40.15384615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.55555556,6,2.33333333,2022-07-31T00:00:00.000Z,Snake River Plains,11,NORTH AMERICAN DESERTS,COLD DESERTS,Snake River Plain,Unwooded Alkaline Foothills,ID,Grasslands,27.42541693,0.002448106,0.000759172,0.001722104
20065,19081309051166962019-09-01,ID_BruneauFO_LUP_2019_5-4_02.mdb,BLM_AIM,2019-08-13T00:00:00.000Z,R025XY011ID,NA,42.617716,-116.40449,NA,NA,NA,NA,8,60,0,17.33333333,42.66666667,16.66666667,53.33333333,42.66666667,20.66666667,0,0,0,0,14.66666667,0,0,14,18,0,0,3.33333333,12.61333333,0,5.46666667,34.2,16.12,15.5,20,22.5,15.2173913,18,20,55.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,4.45454545,2,2022-07-31T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Dissected High Lava Plateau,ID,Grasslands,12.82177237,0.000345046,4.47E-06,0.000116703
20066,19090810262897952019-09-01,ID_BruneauFO_LUP_2019_5-4_02.mdb,BLM_AIM,2019-09-08T00:00:00.000Z,R025XY010ID,NA,42.820654,-116.31956,NA,NA,NA,NA,9.33333333,46,8,2,40.66666667,2,34.66666667,32.66666667,14,0,0,0,0,3.33333333,0,0,40,4.66666667,0,0,1.33333333,10.42666667,0,15.37333333,48.4,22.6,7,30.62745098,34.16666667,7,31.02173913,33.30952381,23.84615385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.16666667,5.13333333,5.33333333,2022-07-31T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Owyhee Uplands and Canyons,ID,Grasslands,0.210548625,0,0,0
20067,19090815220357872019-09-01,ID_BruneauFO_LUP_2019_5-4_02.mdb,BLM_AIM,2019-09-08T00:00:00.000Z,R025XY011ID,NA,42.768025,-116.393593,NA,NA,NA,NA,1.33333333,90.66666667,28,2.66666667,77.33333333,2.66666667,52.66666667,50.66666667,36,0,0,0,0,3.33333333,0,1.33333333,0.66666667,6,0,0,2.66666667,3.2,0,0,3.2,0,6.66666667,30.25,38.65517241,6.66666667,33.94117647,36.58064516,59.57692308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.55555556,5.55555556,NA,2022-07-31T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Owyhee Uplands and Canyons,ID,Grasslands,0,0,0,0
