"rid","PrimaryKey","DBKey","ProjectKey","DateVisited","EcologicalSiteId","PercentCoveredByEcoSite","Latitude_NAD83","Longitude_NAD83","LocationStatus","LocationType","Latitude_NAD83_Actual","Longitude_NAD83_Actual","BareSoilCover","TotalFoliarCover","AH_AnnGrassCover","AH_ForbCover","AH_GrassCover","AH_PerenForbCover","AH_PerenForbGrassCover","AH_PerenGrassCover","AH_ShrubCover","FH_CyanobacteriaCover","FH_DepSoilCover","FH_DuffCover","FH_EmbLitterCover","FH_HerbLitterCover","FH_LichenCover","FH_MossCover","FH_RockCover","FH_TotalLitterCover","FH_VagrLichenCover","FH_WaterCover","FH_WoodyLitterCover","GapCover_101_200","GapCover_200_plus","GapCover_25_50","GapCover_25_plus","GapCover_51_100","Hgt_Forb_Avg","Hgt_Grass_Avg","Hgt_Herbaceous_Avg","Hgt_PerenForb_Avg","Hgt_PerenForbGrass_Avg","Hgt_PerenGrass_Avg","Hgt_Woody_Avg","RH_AnnualProd","RH_BareGround","RH_BioticIntegrity","RH_CommentsBI","RH_CommentsHF","RH_CommentsSS","RH_Compaction","RH_DeadDyingPlantParts","RH_FuncSructGroup","RH_Gullies","RH_HydrologicFunction","RH_InvasivePlants","RH_LitterAmount","RH_LitterMovement","RH_PedestalsTerracettes","RH_PlantCommunityComp","RH_ReprodCapabilityPeren","RH_Rills","RH_SoilSiteStability","RH_SoilSurfLossDeg","RH_SoilSurfResisErosion","RH_WaterFlowPatterns","RH_WindScouredAreas","SoilStability_All","SoilStability_Protected","SoilStability_Unprotected","DateLoadedInDb","mlra_name","mlrarsym","na_l1name","na_l2name","us_l3name","us_l4name","State","modis_landcover","horizontal_flux_total_MD","vertical_flux_MD","PM2_5_MD","PM10_MD","corrected_ecosite_id","corrected_mlra"
111122,"18091114495445962018-09-01","NM_LasCrucesDO_OMDPNM_2018_5-3b_02.mdb","BLM_AIM",2018-08-21,"R042XB012NM",NA,32.2671693,-107.2274253,NA,NA,NA,NA,7,69,36.66666667,4,55.33333333,1.66666667,23.33333333,21.66666667,4.33333333,0,0,0,0,23.33333333,0,0,0,24,0,0,0.66666667,1.70666667,0,12.04,23.90666667,10.16,32.5,56.80769231,53.56666667,NA,79.75,79.75,29.46153846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.55555556,2.92307692,1.6,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Open Shrublands",0.00105757362820883,0,0,0,"R042BB012NM","042B"
111123,"1809191332192062018-09-01","NM_LasCrucesDO_OMDPNM_2018_5-3b_02.mdb","BLM_AIM",2018-08-21,"R042XB015NM",NA,32.2790151,-107.2516992,NA,NA,NA,NA,53.33333333,35,21,12.33333333,23.66666667,7.66666667,12,4.33333333,0,0,0,0,0,10.33333333,0,0,1.33333333,10.33333333,0,0,0,24.09333333,27.33333333,6.96,69.06666667,10.68,14.44444444,38.58333333,24.1,14.44444444,22.75,47.66666667,24.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.44444444,4.5,2.91666667,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Open Shrublands",7.32032502908866,8.52763258108482e-05,2.6428936212748e-05,5.99720641766424e-05,"R042BB015NM","042B"
111124,"18100108162338252018-09-01","NM_LasCrucesDO_OMDPNM_2018_5-3b_02.mdb","BLM_AIM",2018-08-29,"R042XB010NM",NA,32.34445,-107.037501,NA,NA,NA,NA,5.33333333,36,7.33333333,9.66666667,11,2.66666667,6.33333333,3.66666667,17.66666667,0,0,0,0,24.33333333,0,0,34,24.66666667,0,0,0.33333333,22.92,28.72,4.18666667,69.85333333,14.02666667,25.72,6.4,22.5,26,21.25,7,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9375,3.55555556,2.14285714,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Low Mountains and Bajadas","NM","Open Shrublands",0.434434257309043,1.28471394825929e-06,0,0,"R042BB010NM","042B"
111125,"18100110220287802018-09-01","NM_LasCrucesDO_OMDPNM_2018_5-3b_02.mdb","BLM_AIM",2018-08-27,"R042XB010NM",NA,32.4164113,-107.1904327,NA,NA,NA,NA,41.66666667,40,0.33333333,2.66666667,33.66666667,1.33333333,33.33333333,33.33333333,8,0,0,0,0,14.33333333,0,0,4,14.33333333,0,0,0,11.06666667,29.16,3.42666667,54.29333333,10.64,13.28571429,35.4375,28.69565217,31,39.125,40.28571429,65.42857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.27777778,4.77777778,3.77777778,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Low Mountains and Bajadas","NM","Open Shrublands",3.16463519073571,8.91540572388241e-06,0,3.01455249483047e-06,"R042BB010NM","042B"
111126,"18100112131521012018-09-01","NM_LasCrucesDO_OMDPNM_2018_5-3b_02.mdb","BLM_AIM",2018-08-27,"R042XB010NM",NA,32.4028044,-107.065379,NA,NA,NA,NA,13.33333333,31,0.66666667,3,23.33333333,2,24.33333333,22.66666667,7,0,0,0,0,14,0.66666667,0,41,14,0,0,0,22.89333333,20.53333333,9.44,78.89333333,26.02666667,19.11111111,20,19.71428571,17.66666667,19.44,20,53.22222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.61111111,5.57142857,4,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Closed Shrublands",0.838952314239904,5.14531711243701e-06,1.59457891770108e-06,3.61847399805246e-06,"R042BB010NM","042B"
111127,"18100115300651492018-09-01","NM_LasCrucesDO_OMDPNM_2018_5-3b_02.mdb","BLM_AIM",2018-08-28,"R042XB010NM",NA,32.4930188,-107.0864069,NA,NA,NA,NA,12.33333333,28.33333333,0.33333333,2,14.33333333,1.66666667,15.33333333,14,15.66666667,0,0,0,0,18.66666667,0,0,39,20.33333333,0,0,1.66666667,15.65333333,8.48,7.50666667,48.69333333,17.05333333,13,17.95833333,17.25,13,17.25,17.95833333,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.26666667,3.85714286,2.75,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Woody Savannas",0.398152771041711,1.32157196098124e-06,0,0,"R042BB010NM","042B"
111128,"1810040859307362018-09-01","NM_LasCrucesDO_OMDPNM_2018_5-3b_02.mdb","BLM_AIM",2018-10-03,"R042XB035NM",NA,32.372692,-106.6439923,NA,NA,NA,NA,11.66666667,22.66666667,0,0.66666667,0,0.66666667,0.66666667,0,20,0,0,0,0,17,0,0,48.66666667,17,0,0,0,10.90666667,57.8,2.13333333,75.73333333,4.89333333,9.14285714,6,8.44444444,13.5,12.33333333,10,67.85714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.27777778,3.33333333,3.26666667,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Low Mountains and Bajadas","NM","Open Shrublands",3.09369421940716,2.41267883037401e-05,0,8.15796637139635e-06,"R042BB035NM","042B"
111129,"1810041342059482018-09-01","NM_LasCrucesDO_OMDPNM_2018_5-3b_02.mdb","BLM_AIM",2018-10-03,"R042XB027NM",NA,32.3867135,-106.5524279,NA,NA,NA,NA,0.66666667,83,2.66666667,0.33333333,54,0,52.66666667,52.66666667,55,0,0,0,0,6,0,0,10.33333333,6,0,0,0,0,3.8,4.53333333,15.49333333,7.16,NA,54.29166667,54.29166667,NA,54.29166667,54.29166667,103.88888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.15384615,4.16666667,4,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Low Mountains and Bajadas","NM","Woody Savannas",0.00037810048404753,0,0,0,"R042BB027NM","042B"
111130,"18100511451925802018-09-01","NM_LasCrucesDO_OMDPNM_2018_5-3b_02.mdb","BLM_AIM",2018-10-04,"R042XB012NM",NA,32.050123,-107.333574,NA,NA,NA,NA,27.66666667,48.66666667,28.33333333,12.33333333,29.33333333,4,5.33333333,1.33333333,9.33333333,0,0,0,0,23.33333333,0,0,0,23.66666667,0,0,0.33333333,6.44,0,13.81333333,31.92,11.66666667,26.05882353,21.36363636,24.21428571,30,33.4,47,79.71428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,1.66666667,1.16666667,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Open Shrublands",0.0371107178101608,0,0,0,"R042BB012NM","042B"
111131,"18100608402827012018-09-01","NM_LasCrucesDO_OMDPNM_2018_5-3b_02.mdb","BLM_AIM",2018-10-05,"R042XB011NM",NA,32.0350472,-107.3730499,NA,NA,NA,NA,49.33333333,24.33333333,1.66666667,11.33333333,1.66666667,0.33333333,0.33333333,0,0.66666667,0,0,0,0,26.33333333,0,0,0,26.33333333,0,0,0,20.45333333,28.4,5.97333333,72.12,17.29333333,19.66666667,10.77777778,16.33333333,NA,30.5,30.5,45.27272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.72222222,2.5,1.625,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Open Shrublands",4.03368697666225,2.06262457465175e-05,6.16739155781196e-06,1.44505087587548e-05,"R042BB011NM","042B"
111132,"18100614204493882018-09-01","NM_LasCrucesDO_OMDPNM_2018_5-3b_02.mdb","BLM_AIM",2018-10-05,"R042XB012NM",NA,32.0212536,-107.2542398,NA,NA,NA,NA,37.33333333,44.66666667,7.33333333,18.33333333,13,3.33333333,9,5.66666667,24,0,0,0,0,14.33333333,0,0,2.33333333,15.66666667,0,0,1.33333333,16.76,6.30666667,7.32,45.76,15.37333333,24.53846154,28.38461538,26.46153846,23.66666667,40.14285714,52.5,73.17647059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94444444,2.41666667,1,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Low Mountains and Bajadas","NM","Open Shrublands",0.157538036751013,0,0,0,"R042BB012NM","042B"
111133,"18100711374120922018-09-01","NM_LasCrucesDO_OMDPNM_2018_5-3b_02.mdb","BLM_AIM",2018-10-06,"R042XB010NM",NA,31.9800504,-107.115221,NA,NA,NA,NA,27.66666667,23,2,3.33333333,15.66666667,0,13.66666667,13.66666667,8.66666667,0,0,0,0,13.33333333,0,0,36,13.33333333,0,0,0,17.26666667,47.13333333,2.42666667,74.44,7.61333333,5,32.91666667,23.61111111,3,41.42857143,47.83333333,38.92857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.625,4.55555556,2.42857143,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Low Mountains and Bajadas","NM","Open Shrublands",8.29490482122194,0.0001407077719618,4.36097629952957e-05,9.89565938637901e-05,"R042BB010NM","042B"
111134,"18101508193783972018-09-01","NM_LasCrucesDO_OMDPNM_2018_5-3b_02.mdb","BLM_AIM",2018-09-03,"R042XB036NM",NA,31.9325478,-107.3852453,NA,NA,NA,NA,56,22,0,2.66666667,6,1.66666667,7.66666667,6,13.66666667,0,0,0,0,21,0,0,0.33333333,21.66666667,0,0,0.66666667,14.46666667,53.30666667,2.66666667,79.58666667,9.14666667,3.66666667,33,25,3.66666667,25,33,109.57142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Open Shrublands",4.79849592168727,3.69446639751714e-05,1.14497113636834e-05,2.59817725773062e-05,"R042BB036NM","042B"
111135,"18101509145528592018-09-01","NM_LasCrucesDO_OMDPNM_2018_5-3b_02.mdb","BLM_AIM",2018-09-04,"R042XB027NM",NA,32.5944566,-107.1438483,NA,NA,NA,NA,1.66666667,53,3.66666667,9,35.66666667,1.66666667,33,32,16,0,0,0,0,11.33333333,0,0,33,12.33333333,0,0,1,17.24,18.52,4.56,57.85333333,17.53333333,39.83333333,40.4,40.26923077,NA,38.29411765,38.29411765,62.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,4.66666667,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Low Mountains and Bajadas","NM","Woody Savannas",0.0271084837024675,0,0,0,"R042BB027NM","042B"
111136,"18101511224069032018-09-01","NM_LasCrucesDO_OMDPNM_2018_5-3b_02.mdb","BLM_AIM",2018-10-23,"R042XB015NM",NA,31.8034366,-107.047435,NA,NA,NA,NA,39.66666667,40.33333333,0.33333333,18,1.33333333,0,1,1,20,0,0,0,0,10.33333333,0,0,8,12,0,0,1.66666667,12.50666667,18.05333333,10.29333333,54.57333333,13.72,14.33333333,11.33333333,13.95833333,NA,20,20,66.23529412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.22222222,3,1.72727273,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Open Shrublands",1.48320519732554,1.65401029298426e-06,0,1.15907271074426e-06,"R042BB015NM","042B"
111137,"18101512024679432018-09-01","NM_LasCrucesDO_OMDPNM_2018_5-3b_02.mdb","BLM_AIM",2018-09-04,"R042XB027NM",NA,32.5787716,-107.1386327,NA,NA,NA,NA,17,22,2,9,9.33333333,3.33333333,11,7.66666667,8,0,0,0,0,14,0,0,45.66666667,15.33333333,0,0,1.33333333,20.36,22.97333333,10.26666667,71.21333333,17.61333333,10.42857143,9.64285714,10.03571429,13.6,12.13333333,11.4,82.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.83333333,2.6,2.92307692,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Low Mountains and Bajadas","NM","Savannas",4.13469711873124,7.0520854882659e-05,2.18575912602368e-05,4.95966201908491e-05,"R042BB027NM","042B"
111138,"18101513324313092018-09-01","NM_LasCrucesDO_OMDPNM_2018_5-3b_02.mdb","BLM_AIM",2018-10-14,"R042XB011NM",NA,31.821682,-107.317135,NA,NA,NA,NA,4.66666667,84.33333333,71.66666667,14.33333333,71.66666667,0,0,0,18,0,0,0,0,11,0,0,0,11,0,0,0,0,0,8.26666667,10.65333333,2.38666667,35.18181818,28,33.26666667,NA,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.27777778,3.5625,1,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Open Shrublands",0.0002321458989026,0,0,0,"R042BB011NM","042B"
111139,"18101609341832862018-09-01","NM_LasCrucesDO_OMDPNM_2018_5-3b_02.mdb","BLM_AIM",2018-10-15,"R042XB011NM",NA,31.8325826,-107.361487,NA,NA,NA,NA,35.66666667,35.33333333,4.33333333,26.66666667,4.33333333,0,0,0,5.66666667,0,0,0,0,26.66666667,0,0,0,29,0,0,2.33333333,4.08,2.82666667,13,32.26666667,12.36,11.59090909,11.6,11.59259259,NA,NA,NA,65.16666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.27777778,4,2.0625,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Open Shrublands",1.65309836473591,2.54886599643864e-06,0,1.7861556457405e-06,"R042BB011NM","042B"
111140,"18101615195840682018-09-01","NM_LasCrucesDO_OMDPNM_2018_5-3b_02.mdb","BLM_AIM",2018-10-15,"R042XB037NM",NA,31.9417627,-107.1606822,NA,NA,NA,NA,8.33333333,41,18,6,25,0,7,7,14.66666667,0,0,0,0,11.66666667,0,0,37.33333333,13.33333333,0,0,1.66666667,7.8,10.76,7.65333333,44.30666667,18.09333333,19,17.0625,17.85185185,NA,25.5,25.5,57.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.22222222,5.66666667,5.13333333,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Low Mountains and Bajadas","NM","Savannas",0.296517246481395,0,0,0,"R042BB037NM","042B"
111141,"18101711091244872018-09-01","NM_LasCrucesDO_OMDPNM_2018_5-3b_02.mdb","BLM_AIM",2018-10-16,"R042XB012NM",NA,31.90336,-107.16566,NA,NA,NA,NA,22,39,10.66666667,3.33333333,22.33333333,0,12,12,19.66666667,0,0,0,0,9.33333333,0,0,28.33333333,10.66666667,0,0,1.33333333,32.4,16.38666667,3.58666667,63.84,11.46666667,16.25,17.16666667,17.03571429,25,27.08333333,27.27272727,44.45454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.33333333,4.16666667,2.91666667,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Low Mountains and Bajadas","NM","Closed Shrublands",4.95618458913204,9.638158087995e-05,2.98705773148817e-05,6.77819057581694e-05,"R042BB012NM","042B"
111142,"18101810201342682018-09-01","NM_LasCrucesDO_OMDPNM_2018_5-3b_02.mdb","BLM_AIM",2018-10-17,"R042XB015NM",NA,31.84347,-107.163655,NA,NA,NA,NA,34.33333333,44.66666667,4.66666667,15.33333333,11.33333333,0,6.66666667,6.66666667,19.33333333,0,0,0,0,13.66666667,0,0,6,15,0,0,1.33333333,8.29333333,0,11.85333333,41.77333333,21.62666667,9.125,17.4,12.30769231,NA,25,25,62.2173913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.44444444,3.28571429,1.90909091,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Low Mountains and Bajadas","NM","Closed Shrublands",0.0524841302376792,0,0,0,"R042BB015NM","042B"
111143,"18102209582957042018-09-01","NM_LasCrucesDO_OMDPNM_2018_5-3b_02.mdb","BLM_AIM",2018-10-21,"R042XB024NM",NA,32.4099866,-106.7681334,NA,NA,NA,NA,7,38.66666667,0.66666667,4.66666667,6.33333333,2.33333333,7.66666667,5.66666667,35.66666667,0,0,0,0,9,0,0,44.66666667,9.66666667,0,0,0.66666667,8.64,36.32,2.06666667,58.14666667,11.12,16.23076923,11.1,14,58,30.14285714,19,88.26666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.52941176,5.33333333,3.625,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Grasslands",0.523901125453204,2.56534400474029e-06,0,1.79725561378365e-06,"R042BB024NM","042B"
111144,"18111408420193482018-09-01","NM_LasCrucesDO_OMDPNM_2018_5-3b_02.mdb","BLM_AIM",2018-11-13,"R042XB027NM",NA,32.28554,-106.59371,NA,NA,NA,NA,1.33333333,62.33333333,1,0.66666667,50,0.66666667,49.66666667,49.33333333,15.33333333,0,0,0,0,16,0,0,20.33333333,16,0,0,0,10.2,0,11.45333333,38.34666667,16.69333333,23,40.39285714,39.79310345,23,39.42857143,40.03703704,65.63157895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.30769231,5.30769231,NA,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Low Mountains and Bajadas","NM","Open Shrublands",0.00074972207660758,0,0,0,"R042BB027NM","042B"
111145,"18111510233589882018-09-01","NM_LasCrucesDO_OMDPNM_2018_5-3b_02.mdb","BLM_AIM",2018-11-14,"R042XB037NM",NA,32.106571,-107.263413,NA,NA,NA,NA,8.66666667,36.33333333,15,0,16.33333333,0,1.66666667,1.66666667,20.33333333,0,0,0,0,19,0,0,35.33333333,19.66666667,0,0,0.66666667,20.25333333,31.25333333,6.84,68.36,10.01333333,NA,9.06666667,9.06666667,NA,NA,NA,62.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.22222222,4.8,2.61538462,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Open Shrublands",0.657161951529715,1.82840046524149e-06,0,0,"R042BB037NM","042B"
111146,"18111609320673042018-09-01","NM_LasCrucesDO_OMDPNM_2018_5-3b_02.mdb","BLM_AIM",2018-11-15,"R042XB027NM",NA,32.295621,-106.581284,NA,NA,NA,NA,0,50.66666667,14.33333333,1,36.33333333,0.33333333,23.66666667,23.33333333,25.66666667,0,0,0,0,8,0,0,41.33333333,8,0,0,0,13.58666667,18.14666667,10.68,51.26666667,8.85333333,NA,41.24,41.24,NA,41.53333333,41.53333333,57.35714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.16666667,5.16666667,NA,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Montane Woodlands","NM","Open Shrublands",0,0,0,0,"R042BB027NM","042B"
111147,"18111709102922702018-09-01","NM_LasCrucesDO_OMDPNM_2018_5-3b_02.mdb","BLM_AIM",2018-11-16,"R042XB021NM",NA,32.390757,-107.8934758,NA,NA,NA,NA,0.66666667,47.66666667,0.33333333,3,19,3,20.66666667,18.66666667,25,0,0,0,0,4.66666667,0,0,47,4.66666667,0,0,0,8.17333333,8.57333333,10.57333333,37.36,10.04,14.66666667,36,32.63157895,16.5,33.83333333,36,47.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9375,5.9375,NA,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Desert Grasslands","NM","Open Shrublands",0.00186277712557585,0,0,0,"R042BB021NM","042B"
111148,"18111714515395542018-09-01","NM_LasCrucesDO_OMDPNM_2018_5-3b_02.mdb","BLM_AIM",2018-11-16,"R042XB021NM",NA,32.4275578,-106.931587,NA,NA,NA,NA,1.33779264,50.8361204,0,1.00334448,25.08361204,1.00334448,25.75250836,25.08361204,25.08361204,0,0,0,0,7.02341137,0,0,40.46822742,7.35785953,0,0,0.33444816,16.26666667,5.73333333,5.96,36.77333333,8.81333333,14,41.3,40,14,39.35,40.68421053,70.17647059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.14285714,5.15384615,5,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Low Mountains and Bajadas","NM","Open Shrublands",0.00864487710025144,0,0,0,"R042BB021NM","042B"
111149,"18111810125120812018-09-01","NM_LasCrucesDO_OMDPNM_2018_5-3b_02.mdb","BLM_AIM",2018-11-17,"R042XB021NM",NA,32.3902805,-106.9381744,NA,NA,NA,NA,6.33333333,42.33333333,0,1.66666667,10,1.66666667,11.33333333,10,31.33333333,0,0,0,0,12,0,0,39.33333333,12,0,0,0,21.12,6.52,7.6,49.05333333,13.81333333,25.5,29.75,28.6875,25.5,28.6875,29.75,57.11538462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,5.44444444,3,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Open Shrublands",0.0432549582432,0,0,0,"R042BB021NM","042B"
111150,"18111812092782042018-09-01","NM_LasCrucesDO_OMDPNM_2018_5-3b_02.mdb","BLM_AIM",2018-11-17,"R042XB035NM",NA,32.213963,-106.58733,NA,NA,NA,NA,3.66666667,43.66666667,10.33333333,4.66666667,16.66666667,0,7,7,20.66666667,0,0,0,0,9.66666667,0,0,40.33333333,12.33333333,0,0,2.66666667,22.01333333,13.74666667,9,50.66666667,5.90666667,8.6,19.63636364,17.59259259,NA,27,27,48.04545455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.94444444,5,4.83333333,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Low Mountains and Bajadas","NM","Open Shrublands",0.0997215703153282,0,0,0,"R042BB035NM","042B"
