"SpeciesCode","ScientificName","CommonName","Family","SortSeq","synonymOf","GrowthHabitCode","Duration","Stabilizing","DateModified","DateFound","PlotFirstFound","PotentialGenus","PotenialSpecies","PotentialSubspecies","Comments","PhotosTaken","PhotoNumbers","SpecimenCollected","IdentifiedTo","FinalCode","ChangedInDIMA","petalsNumber","petalsColor","petalsSize","sepalsNumber","sepalsColor","sepalsSize","stamensNumber","stamensColor","stamensSize","glumesPresent","ligulesPresent","Noxious","SG_Group","DBKey","DateLoadedInDb","created_user","created_date","last_edited_user","last_edited_date","GlobalID","GrowthHabit","GrowthHabitSub"
"AG1622","Annual Graminoid","Annual Graminoid",NA,99,NA,"6","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{80AB5F20-388E-4D10-90E1-8FBBD7B4B653}",NA,NA
"AG1623","Annual Graminoid","Annual Graminoid",NA,99,NA,"6","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{1F5E0698-A33F-4AB5-9B92-58AC81C6D13B}",NA,NA
"AG1624","Annual Graminoid","Annual Graminoid",NA,99,NA,"6","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{975CD763-0CC0-4172-B8BA-31791DAD2D4A}",NA,NA
"AG1625","Annual Graminoid","Annual Graminoid",NA,99,NA,"6","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{7266557F-9E82-4125-9505-A1A1EC144607}",NA,NA
"AG1626","Annual Graminoid","Annual Graminoid",NA,99,NA,"6","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{E4B0A934-49DA-467E-BD9D-28AB3AF1A2E0}",NA,NA
"AG1627","Annual Graminoid","Annual Graminoid",NA,99,NA,"6","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{438C2663-80E1-453E-AE93-4303BFFDD2DD}",NA,NA
"AG1628","Annual Graminoid","Annual Graminoid",NA,99,NA,"6","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{E03EF0EC-D307-4D52-981A-0E2C998013E2}",NA,NA
"AG1629","Annual Graminoid","Annual Graminoid",NA,99,NA,"6","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{D2089091-BAC2-4C89-9B5B-64B34A2036D5}",NA,NA
"AG1630","Annual Graminoid","Annual Graminoid",NA,99,NA,"6","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{A5CE9241-D0A7-4AC6-85EC-1F9BF1656931}",NA,NA
"AG1631","Annual Graminoid","Annual Graminoid",NA,99,NA,"6","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{6085380A-0C62-4DE4-8D51-664E0A78E108}",NA,NA
"AG1632","Annual Graminoid","Annual Graminoid",NA,99,NA,"6","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{C22F867B-E1E8-4D43-A1F4-F34FCE1FE6F4}",NA,NA
"AG1633","Annual Graminoid","Annual Graminoid",NA,99,NA,"6","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{E18DB9AF-8F7C-4CE1-B5A9-5A2E3BEEC77C}",NA,NA
"AG1634","Annual Graminoid","Annual Graminoid",NA,99,NA,"6","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{2002A6F0-6CA0-4A4E-8725-E24242D79CFF}",NA,NA
"AG1635","Annual Graminoid","Annual Graminoid",NA,99,NA,"6","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{B8DB4188-7C1A-4AAF-8A83-A39F7218897E}",NA,NA
"AG1636","Annual Graminoid","Annual Graminoid",NA,99,NA,"6","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{733A1198-5D60-472E-8932-D32330790DAB}",NA,NA
"AG1637","Annual Graminoid","Annual Graminoid",NA,99,NA,"6","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{D34DFD93-7AD7-41EA-A197-461FAAFD1DD7}",NA,NA
"AG1638","Annual Graminoid","Annual Graminoid",NA,99,NA,"6","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{D30E50E3-29BB-43E3-BE37-B387AF37D4DE}",NA,NA
"AG1639","Annual Graminoid","Annual Graminoid",NA,99,NA,"6","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{08D07A3B-DD25-4C70-AA2C-EFE0C6C7B1CE}",NA,NA
"AG1640","Annual Graminoid","Annual Graminoid",NA,99,NA,"6","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{2E4838E7-D939-466E-9557-7FF184B57E44}",NA,NA
"AG1641","Annual Graminoid","Annual Graminoid",NA,99,NA,"6","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{B66F58E9-26AD-4DF9-9BA6-22260DE9CBE0}",NA,NA
"AG1642","Annual Graminoid","Annual Graminoid",NA,99,NA,"6","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{15C63099-DE8C-461B-9260-7F46A44066EA}",NA,NA
"AG1643","Annual Graminoid","Annual Graminoid",NA,99,NA,"6","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{4CAEE9DB-D63C-497B-9501-53E326459FD0}",NA,NA
"AG1644","Annual Graminoid","Annual Graminoid",NA,99,NA,"6","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{72A6F0FD-0DD1-46E8-B96D-E5BFA87FBC60}",NA,NA
"AG1645","Annual Graminoid","Annual Graminoid",NA,99,NA,"6","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{2EFAB45C-18F1-49AC-9EF2-612D900CC374}",NA,NA
"AG1646","Annual Graminoid","Annual Graminoid",NA,99,NA,"6","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{F97E5C9E-EE31-4AE0-8C4B-D5453FF6CC85}",NA,NA
"AG1647","Annual Graminoid","Annual Graminoid",NA,99,NA,"6","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{77AD59A7-288F-4DB9-A596-7FC598AB1AE0}",NA,NA
"AG1648","Annual Graminoid","Annual Graminoid",NA,99,NA,"6","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{66E934D1-7B74-4D27-A6A5-EA6BE1ADF1F0}",NA,NA
"AG1649","Annual Graminoid","Annual Graminoid",NA,99,NA,"6","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{682654D2-030E-47E4-A728-D407D1DA9C1B}",NA,NA
"AG1650","Annual Graminoid","Annual Graminoid",NA,99,NA,"6","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{A9013723-D6E1-482E-B2E2-76534FC8B97D}",NA,NA
"AG1651","Annual Graminoid","Annual Graminoid",NA,99,NA,"6","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{F6BEC24D-51C3-4A26-B3D2-C865A601F89E}",NA,NA
"AG1652","Annual Graminoid","Annual Graminoid",NA,99,NA,"6","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{C21CE0A2-BE66-4F8C-A036-9876B508503F}",NA,NA
"AG1653","Annual Graminoid","Annual Graminoid",NA,99,NA,"6","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{26A0D746-C7A8-45BC-B3F0-A4E36B7A2BDF}",NA,NA
"AG1654","Annual Graminoid","Annual Graminoid",NA,99,NA,"6","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{72133EE9-51CF-4334-AA71-01F864BABD65}",NA,NA
"AG1655","Annual Graminoid","Annual Graminoid",NA,99,NA,"6","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{6BB9F950-47F3-4FFA-8C01-4EBEE355F261}",NA,NA
"AG1656","Annual Graminoid","Annual Graminoid",NA,99,NA,"6","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{7AEEA60D-92AC-47A0-8F25-532FBE9C56DE}",NA,NA
"AG1657","Annual Graminoid","Annual Graminoid",NA,99,NA,"6","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{C338FAAC-C87C-4827-ADF6-E61C5C887D32}",NA,NA
"AG1658","Annual Graminoid","Annual Graminoid",NA,99,NA,"6","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{1D08C4E3-6B64-4EBD-ACC2-F5A601AF3D88}",NA,NA
"AG1659","Annual Graminoid","Annual Graminoid",NA,99,NA,"6","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{FBF47188-F8E6-4ED1-8A19-088F52CCA7FF}",NA,NA
"AG1660","Annual Graminoid","Annual Graminoid",NA,99,NA,"6","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{8E3DD1D2-7DE8-426C-9A3C-3279C38CD8F8}",NA,NA
"AG1661","Annual Graminoid","Annual Graminoid",NA,99,NA,"6","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{70149073-4A70-4E0B-A0E0-40C5B04F6B47}",NA,NA
"AG1662","Annual Graminoid","Annual Graminoid",NA,99,NA,"6","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{675B63C1-5538-4B1E-A124-B31BC105C3EA}",NA,NA
"AG1663","Annual Graminoid","Annual Graminoid",NA,99,NA,"6","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{706260E0-2B86-451B-A8D7-22D06F746D68}",NA,NA
"AG1664","Annual Graminoid","Annual Graminoid",NA,99,NA,"6","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{08A45F32-0547-4B1D-9F80-B867D778BC02}",NA,NA
"AG1665","Annual Graminoid","Annual Graminoid",NA,99,NA,"6","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{2214C5FD-3075-4ED3-9C9D-71DD73EFCA0C}",NA,NA
"AG1666","Annual Graminoid","Annual Graminoid",NA,99,NA,"6","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{798BBF6B-FEF2-4D9C-8C76-91B4B9DF25F5}",NA,NA
"AG1667","Annual Graminoid","Annual Graminoid",NA,99,NA,"6","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{8CF7B3F9-BF64-4CDD-82E4-FFFB3AE5ADC8}",NA,NA
"AG1668","Annual Graminoid","Annual Graminoid",NA,99,NA,"6","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{38AC7368-823F-4A9F-ACF2-AB20C7CCA5FF}",NA,NA
"AG1669","Annual Graminoid","Annual Graminoid",NA,99,NA,"6","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{0DC07F34-D226-4D29-9406-DEB77844835B}",NA,NA
"AG1670","Annual Graminoid","Annual Graminoid",NA,99,NA,"6","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{B429AB44-7DEA-4096-A445-598E0477B2FE}",NA,NA
"AG1671","Annual Graminoid","Annual Graminoid",NA,99,NA,"6","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{4105DEB4-A070-4A51-A37E-5FEF311490A0}",NA,NA
"AG1672","Annual Graminoid","Annual Graminoid",NA,99,NA,"6","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{886654A5-C66B-445D-9365-C8D0F2983C24}",NA,NA
"AG1673","Annual Graminoid","Annual Graminoid",NA,99,NA,"6","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{2F062305-636D-46A2-92D1-DDE7D29BA081}",NA,NA
"AG1674","Annual Graminoid","Annual Graminoid",NA,99,NA,"6","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{9596BC6F-41C9-4EF3-967A-455FF1302AC1}",NA,NA
"AG1675","Annual Graminoid","Annual Graminoid",NA,99,NA,"6","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{2DF8D655-0EB9-48D0-BF5F-D193CDCF8C38}",NA,NA
"AG1676","Annual Graminoid","Annual Graminoid",NA,99,NA,"6","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{6CC308D7-1DC2-41B4-8EF4-03CBAF31F756}",NA,NA
